a_index	a_name	a_type	a_enable	a_sub	a_get_type	a_count	a_min_level	a_max_level	a_start_type	a_end_type	a_start_data	a_end_data	a_link	a_data0	a_data1	a_data2	a_data3	a_data4	a_data5	a_data6	a_data7	a_data8	a_data9	a_zone	a_prize	a_laim	a_exp	a_item0	a_item1	a_item2	a_item3	a_item4	a_item5	a_item6	a_item7	a_item8	a_string0	a_string1	a_string2	a_string3	a_string4	a_string5	
751	Special quests test Bellion 17th.	1	1	400	3	48	266	266	1	6	0	384	773	0	0	0	0	0	0	0	0	0	0	256	0	0	0	554	0	0	1	0	0	0	0	0	The goal: to find a Human Correspondent. And execution of the request	Location: Genus Laboratory	Quest reward: Dmitron pass.	Condition:	Description: "A strange energy. The laboratory. Go into the Human Correspondent at Genus Laboratory.		
752	Special quests test Bellion 18th.	1	1	401	3	49	267	267	1	1	0	0	794	210	278	195	0	0	5	5	5	0	0	32	0	0	0	1395	0	0	1	0	0	0	0	0	Goal: Eliminate the monsters	Location: Sea Roost	Quest reward: Necklace of destruction (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
753	Special quests test Bellion 19th.	1	1	402	3	50	268	268	1	1	0	0	795	357	294	358	0	0	5	5	5	0	0	256	0	0	10	1396	0	0	1	0	0	0	0	0	Goal: Eliminate the monsters	Location: Genus Laboratory	Quest Reward: Ring of destruction (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
754	Special quests test Bellion 20th.	1	1	403	3	51	269	269	1	1	0	0	796	222	0	0	0	0	1	0	0	0	0	64	0	0	0	1397	0	0	1	0	0	0	0	0	Goal: Eliminate the monsters	Location: Pharos	Quest reward: Bracelet of Destruction (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
755	Special quests Bellion test of 21 times.	1	1	404	3	52	270	270	1	1	0	0	799	451	0	0	0	0	1	0	0	0	0	64	0	0	0	554	0	0	1	0	0	0	0	0	Target: Eliminate "Escaped Doll of Destruction" hidden in the Pharos.	Location: Pharos	Quest reward: one free redistribution chance.	Conditions: Necklace of Destruction	Ring of destruction	µµ¸ÁÄ£ ÆÄ¸êÀÇ ÀÎÇüÀº Æ¯º°ÇÑ °ø°ÝÀ» ³»¼ºÀ» °¡Áø ¾ÆÀÌÅÛÀ» Âø¿ëÇÏÁö ¾ÊÀ¸¸é Á×°Ô µÇ´Ï Á¶½ÉÇÏ°Ô."	
756	Special quests Bellion test of 22 times.	1	1	405	3	53	271	271	1	6	0	384	776	0	0	0	0	0	0	0	0	0	0	256	0	0	0	554	0	0	1	0	0	0	0	0	The goal: to find a Human Correspondent. And execution of the request	Location: Genus Laboratory	Quest reward: Dmitron pass.	Condition:	Description: "A strange energy. The laboratory. Go into the Human Correspondent at Genus Laboratory.		
757	Special quests Bellion test of 23 times.	1	1	406	3	54	272	272	1	1	0	0	-1	398	0	0	0	0	10	0	0	0	0	512	4	0	0	554	0	0	3	0	0	0	0	0	Goal: Eliminate the monsters in Dmitron.	Location: Dmitron	Quest reward: three salamander magic stones.	Condition:	Description: When the mission is finished will be awarded automatically.		
758	Special quests Bellion test of 24 times.	1	1	407	3	55	273	273	1	1	0	0	-1	357	222	0	0	0	10	1	0	0	0	320	1	5000000	0	554	0	0	1	0	0	0	0	0	Goal: Eliminate the monsters	Location: Genus Laboratory	Pharos	Quest Reward: Silver 5,000,000 Lime.	Condition:		
759	Special quests Bellion test of 25 times.	1	1	408	3	56	274	274	1	10	0	0	801	352	5	0	0	0	0	0	0	0	0	256	0	0	0	554	0	0	1	0	0	0	0	0	The goal: to fight Mouel Genus Laboratory 5 times.	Location: Genus Laboratory	Quest reward: redistribution chance.	Full warp to Dmitron 2 leaves.	Condition:	±×°ÍÀ» È®ÀÎÇÏ±â À§ÇØ ¸¶Áö¸·À¸·Î ºÎÅ¹À» ÇÏ³ª ´õ µé¾îÁáÀ¸¸é ÇÏ³×."	
760	Special quests test Bellion 1st.	1	1	409	4	0	250	250	1	7	0	257	-1	1398	0	0	0	0	0	0	0	0	0	16	4	0	0	-7	0	0	1	0	0	0	0	0	The goal: to show Token Bellion the Genus Laboratory.	Location: Lagramia	Quest reward: meta items by class.	correspondent's token	Description: No		
761	Special quests Bellion testing of the 2nd.	0	1	304	4	0	251	251	1	2	0	151	762	10	14	0	0	0	0	0	0	0	0	8	0	0	0	1398	2	0	1	0	0	0	0	0	Target: Eliminate Cursed monsters according to Human Correspondent.	Location: Shilon	Quest reward: Dmitron pass.	Condition:	Description: Kill Cursed Styrokonoid		
762	Special quests Bellion testing of the 2nd.	1	1	410	4	0	251	251	1	6	0	384	766	0	0	0	0	0	0	0	0	0	0	256	4	0	0	1398	251	0	1	0	0	0	0	0	Goal: Return to Human Correspondent.	Location: Genus Laboratory	Quest reward: Dmitron pass.	Condition:	Description: No		
766	Special quests Bellion testing of the 2nd.	1	1	411	4	0	251	251	1	7	0	257	-1	1398	0	0	0	0	0	0	0	0	0	16	4	0	0	1073	0	0	1	0	0	0	0	0	The goal: to show Bellion Token	Location: Lagramia	Quest reward: Dmitron pass.	correspondent's token	Description: No		
767	Special quests test Bellion 7th.	0	1	305	4	0	256	256	1	2	0	299	768	20	30	0	0	0	0	0	0	0	0	128	0	0	0	1398	3	0	1	0	0	0	0	0	Target: Eliminate Cursed monsters according to Human Correspondent.	Location: White Horn	Quest reward: Dmitron pass.	Condition:	Description: Kill Cursed Clay Soul.		
768	Special quests test Bellion 7th.	1	1	412	4	0	256	256	1	6	0	384	769	0	0	0	0	0	0	0	0	0	0	256	4	0	0	1398	256	0	1	0	0	0	0	0	Goal: Return to Human Correspondent.	Location: Genus Laboratory	Quest reward: Dmitron pass.	Condition:	Description: No		
769	Special quests test Bellion 7th.	1	1	413	4	0	256	256	1	7	0	257	-1	1398	0	0	0	0	0	0	0	0	0	16	4	0	0	1073	0	0	1	0	0	0	0	0	The goal: to show Bellion Token	Location: Lagramia	Quest reward: Dmitron pass.	correspondent's token	Description: No		
770	Special quests test Bellion 12th.	0	1	306	4	0	261	261	1	2	0	302	771	25	35	0	0	0	0	0	0	0	0	128	0	0	0	1398	4	0	1	0	0	0	0	0	Target: Eliminate Cursed monsters according to Human Correspondent.	Location: White Horn	Quest reward: Dmitron pass.	Condition:	Description: Kill Cursed Ice Risk.		
771	Special quests test Bellion 12th.	1	1	414	4	0	261	261	1	6	0	384	772	0	0	0	0	0	0	0	0	0	0	256	4	0	0	1398	261	0	1	0	0	0	0	0	Goal: Return to Human Correspondent.	Location: Genus Laboratory	Quest reward: Dmitron pass.	Condition:	Description: No		
772	Special quests test Bellion 12th.	1	1	415	4	0	261	261	1	7	0	257	-1	1398	0	0	0	0	0	0	0	0	0	16	4	0	0	1073	0	0	1	0	0	0	0	0	The goal: to show Bellion Token	Location: Lagramia	Quest reward: Dmitron pass.	correspondent's token	Description: No		
773	Special quests test Bellion 17th.	0	1	307	4	0	266	266	1	2	0	294	774	10	30	0	0	0	0	0	0	0	0	128	0	0	0	1398	5	0	1	0	0	0	0	0	Target: Eliminate Cursed monsters according to Human Correspondent.	Location: White Horn	Quest reward: Dmitron pass.	Condition:	Description: Kill Cursed Winter Knight.		
774	Special quests test Bellion 17th.	1	1	416	4	0	266	266	1	6	0	384	775	0	0	0	0	0	0	0	0	0	0	256	4	0	0	1398	266	0	1	0	0	0	0	0	Goal: Return to Human Correspondent.	Location: Genus Laboratory	Quest reward: Dmitron pass.	Condition:	Description: No		
775	Special quests test Bellion 17th.	1	1	417	4	0	266	266	1	7	0	257	-1	1398	0	0	0	0	0	0	0	0	0	16	4	0	0	1073	0	0	1	0	0	0	0	0	The goal: to show Bellion Token	Location: Lagramia	Quest reward: Dmitron pass.	correspondent's token	Description: No		
776	Special quests Bellion test of 22 times.	0	1	308	4	0	271	271	1	2	0	249	777	20	35	0	0	0	0	0	0	0	0	64	0	0	0	1389	255	15	1	0	0	0	0	0	Target: Eliminate Cursed monsters according to Human Correspondent.	Location: Pharos	Quest reward: Dmitron pass.	Condition:	explanation: capture Cursed Flying Devil King.		
777	Special quests Bellion test of 22 times.	1	1	418	4	0	271	271	1	6	0	384	778	0	0	0	0	0	0	0	0	0	0	256	4	0	0	1398	271	0	1	0	0	0	0	0	Goal: Return to Human Correspondent.	Location: Genus Laboratory	Quest reward: Dmitron pass.	Condition:	Description: No		
778	Special quests Bellion test of 22 times.	1	1	419	4	0	271	271	1	7	0	257	-1	1398	0	0	0	0	0	0	0	0	0	16	4	0	0	1073	0	0	1	0	0	0	0	0	The goal: to show Bellion Token	Location: Lagramia	Quest reward: Dmitron pass.	correspondent's token	Description: No		
791	Special quests test Bellion 8th.	1	1	420	4	0	257	257	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	1392	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest reward: Necklace of vital power (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
792	Special quests test Bellion 9th.	1	1	421	4	0	258	258	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	1393	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest Reward: Ring of Vitality (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
793	Special quests test Bellion 10th.	1	1	422	4	0	259	259	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	1394	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest reward: Bracelet of Vitality (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
794	Special quests test Bellion 18th.	1	1	423	4	0	267	267	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	1395	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest reward: Necklace of destruction (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
795	Special quests test Bellion 19th.	1	1	424	4	0	268	268	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	1396	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest Reward: Ring of destruction (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
796	Special quests test Bellion 20th.	1	1	425	4	0	269	269	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	1397	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest reward: Bracelet of Destruction (Quest).	Condition:	Description: "It may not have the talent, but one day, it is useful for you."		
797	Special quests test Bellion 11th.	1	1	426	4	0	260	260	1	10	0	1	798	1392	1393	1394	0	0	0	0	0	0	0	5	0	0	0	554	0	0	1	0	0	0	0	0	Target: Human Scout escort to the Decardi.	Location: Decardi	Quest reward: one free redistribution chance.	Conditions: Necklace of Vitality	Ring of Vitality		
798	Special quests test Bellion 11th.	1	1	427	4	0	260	260	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	-3	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest reward: one free redistribution chance.	Condition:	Description: "Thank you for helping me out."		
799	Special quests Bellion test of 21 times.	1	1	428	4	0	270	270	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	-3	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest reward: one free redistribution chance.	Condition:	Description: No		
800	Special quests test Bellion 16th.	1	1	429	4	0	265	265	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	228	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest Reward: Magic Diamond.	Condition:	Description: No		
801	Special quests Bellion test of 25 times.	1	1	430	4	0	274	274	1	6	0	257	-1	0	0	0	0	0	0	0	0	0	0	16	4	0	0	-8	0	0	1	0	0	0	0	0	The goal: to find Bellion	Location: Lagramia	Quest reward: redistribution chance.	Full warp to Dmitron 2 leaves.	Condition:		
802	Specific testing of Hero Quest.	1	1	431	3	30	345	345	1	1	0	0	-1	442	443	0	0	0	30	30	0	0	0	528	4	0	0	1399	460169216	0	1	0	0	0	0	0	Congratulations with You can level up to 345, then please get a little gift from me.	You do not regret getting it right? Do your duty to the best.	Location: Dmitron (the boss).	Quest reward: Necklace of Hero.	You will be rewarded with an item. Upon completion of the mission		
803	Areas of special quests Bulkan.	1	1	432	3	0	275	400	1	8	0	450	-1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1831	0	0	1	0	0	0	0	0	The goal: help "Frightened Custodian	Location: Turan Oasis	Prizes Quest: moving into the castle Turan.	Conditions	Description: "You can escort me to the castle Turan or not?".		
804	Special quests for later use.	1	1	433	4	0	275	400	1	6	0	1	803	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1831	0	0	1	0	0	0	0	0	The goal: help "Frightened Custodian	Location: Turan Oasis	Prizes Quest: moving into the castle Turan.	Frightened Custodian escort from castle to castle Turan boss is free securities.	Description: "You can escort me to the castle Turan or not?".		
805	Special quests Pearlonruin beginner adventurer.	1	1	434	3	57	300	999	1	1	0	0	-1	688	695	0	0	0	10	5	0	0	0	0	3	100000	1000000	1399	460169216	0	1	0	0	0	0	0	Have you ever met a monster in Pearlonruin or not?	Eliminate the monsters there.	Location: Pearlonruin Sector1	Awarded on completion of the task			
806	Special quests Pearlonruin skillful adventurer.	1	1	435	3	58	300	999	1	1	0	0	-1	688	695	694	0	0	50	30	20	0	0	0	3	200000	2000000	1399	460169216	0	1	0	0	0	0	0	I think it is not too difficult for a real adventure.	Eliminate the monsters there.	Location: Pearlonruin Sector1	Awarded on completion of the task			
807	Pearlonruin hunter special quests	1	1	436	3	59	300	999	1	1	0	0	-1	695	694	697	0	0	100	70	60	0	0	0	7	200000	3000000	1942	0	0	1	0	0	0	0	0	It is the cake of hunters of Pearlonruin.	Eliminate the monsters there.	Location: Pearlonruin Sector1	Awarded on completion of the task			
808	Special quests Pearlonruin great hunter.	1	1	437	3	60	300	999	1	1	0	0	-1	694	697	701	0	0	100	70	60	0	0	0	7	200000	5000000	1942	0	0	3	0	0	0	0	0	You will be famous among hunters increase in Pearlonruin.	Eliminate the monsters there.	Location: Pearlonruin Sector1	Awarded on completion of the task			
809	Special quests Pearlonruin conqueror	1	1	438	3	61	300	999	1	1	0	0	-1	694	697	701	707	0	200	100	100	50	0	0	7	300000	8000000	1930	0	0	1	0	0	0	0	0	At least have to get a win in Pearlonruin.	Eliminate the monsters there.	Location: Pearlonruin Sector1	Awarded on completion of the task			
810	Special quests Pearlonruin terminator	1	1	439	3	62	300	999	1	1	0	0	-1	694	697	701	707	713	200	200	200	200	2	0	7	500000	50000000	1930	0	0	1	0	0	0	0	0	If they succeed, it has been said to be devastating.	Eliminate the monsters there	Location: Pearlonruin Sector1	Awarded on completion of the task			
850	Shah nylon Rush	1	1	479	3	62	1	600	1	1	0	0	-1	159	151	160	158	152	80	50	50	50	50	8	2	0	1000000	-1	0	0	1	0	0	0	0	0	These days, it ran only es	You also give up to the monster under me	Location: Shah nylon Field	When you complete the request, you will receive a reward.			
851	White Horn Rush	1	1	480	3	62	1	600	1	1	0	0	-1	295	299	296	302	294	80	40	30	20	10	128	2	0	1500000	-1	0	0	1	0	0	0	0	0	Nowadays, it runs es	You also give up to the monster under me	Location: White Horn Field	When you complete the request, you will receive a reward.			
852	Dmytro Rush	1	1	481	3	62	1	600	1	1	0	0	-1	392	399	406	397	414	80	40	30	25	10	512	2	0	2500000	-1	0	0	1	0	0	0	0	0	These days, it ran only es	You also give up to the monster under me	Location: DEMI field Tron	When you complete the request, you will receive a reward.			
853	Bear grid Rush	1	1	482	3	62	1	600	1	1	0	0	-1	549	551	553	560	563	80	50	50	10	10	512	2	0	2500000	-1	0	0	1	0	0	0	0	0	These days, it ran only es	You also give up to the monster under me	Location: Bear grid field	When you complete the request, you will receive a reward.			
854	Ataque as rinas de Peolron	1	1	483	3	62	1	600	1	1	0	0	-1	688	695	694	697	707	70	40	30	20	10	512	2	0	3000000	-1	0	0	1	0	0	0	0	0	These days, it ran only es	You also give up to the monster under me	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.			
855	Ruinas de Ku hormone peolron	0	1	484	0	0	350	600	1	1	0	0	-1	688	0	0	0	0	50	0	0	0	0	0	3	20300	4680480	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
856	A pedido do Vale # F102	1	1	485	0	0	350	600	1	1	0	0	-1	695	0	0	0	0	50	0	0	0	0	0	3	20604	4750686	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
857	A pedido do Vale # F103	1	1	486	0	0	350	600	1	1	0	0	-1	694	0	0	0	0	50	0	0	0	0	0	3	20914	4821948	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
858	A pedido do Vale # F104	1	1	487	0	0	350	600	1	1	0	0	-1	697	0	0	0	0	50	0	0	0	0	0	3	21228	4894278	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
859	A pedido do Vale # F105	1	1	488	0	0	350	600	1	1	0	0	-1	701	0	0	0	0	50	0	0	0	0	0	3	21228	4894278	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
860	A pedido do Vale # F106	1	1	489	0	0	350	600	1	1	0	0	-1	707	0	0	0	0	50	0	0	0	0	0	3	21546	4967694	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
861	A pedido do Vale # F107	1	1	490	0	0	350	600	1	1	0	0	-1	688	695	0	0	0	30	30	0	0	0	0	3	30678	7073374	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
862	A pedido do Vale # F108	1	1	491	0	0	350	600	1	1	0	0	-1	694	697	0	0	0	30	30	0	0	0	0	3	31606	7287169	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
863	A pedido do Vale # F109	1	1	492	0	0	350	600	1	1	0	0	-1	701	707	0	0	0	30	30	0	0	0	0	3	32080	7396479	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
864	A pedido do Vale # F110	1	1	493	0	0	350	600	1	1	0	0	-1	688	695	707	0	0	20	20	30	0	0	0	3	46837	10799145	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
865	A pedido do Vale # F111	1	1	494	0	0	350	600	1	1	0	0	-1	694	697	701	0	0	20	20	30	0	0	0	3	47527	10957878	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
866	A pedido do Vale # F112	1	1	495	0	0	350	600	1	1	0	0	-1	713	0	0	0	0	2	0	0	0	0	0	3	38269	88238640	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S1	When you complete the request, you will receive a reward.				
867	Ruinas de peolron R2T2	0	1	496	0	0	400	600	1	1	0	0	-1	771	0	0	0	0	50	0	0	0	0	0	3	20300	5102490	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S2	When you complete the request, you will receive a reward.				
868	A pedido do Vale # F202	1	1	497	0	0	400	600	1	1	0	0	-1	698	0	0	0	0	50	0	0	0	0	0	3	50308	7577198	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S2	When you complete the request, you will receive a reward.				
869	A pedido do Vale # F203	1	1	498	0	0	400	600	1	1	0	0	-1	705	0	0	0	0	50	0	0	0	0	0	3	60248	11252138	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S2	When you complete the request, you will receive a reward.				
870	A pedido do Vale # F204	1	1	499	0	0	400	600	1	1	0	0	-1	772	0	0	0	0	50	0	0	0	0	0	3	80250	11252138	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S2	When you complete the request, you will receive a reward.				
871	A pedido do Vale # F205	1	1	500	0	0	400	600	1	1	0	0	-1	771	772	0	0	0	30	30	0	0	0	0	3	75412	12265971	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S2	When you complete the request, you will receive a reward.				
872	A pedido do Vale # F206	1	1	501	0	0	400	600	1	1	0	0	-1	698	705	0	0	0	30	30	0	0	0	0	3	82917	14122002	-4	925	0	1	0	0	0	0	0	To all of those Monster Please Hunting	Location: Ruin peolron field S2	When you complete the request, you will receive a reward.				
